working_id,source_candidate_ids,source_name_variants,name_en_normalized,name_ko_draft,name_ko_status,vendor_body_tags,catalog_status,catalog_reason,equipment,equipment_confidence,body_part_ko,body_confidence,primary_muscles_ko,secondary_muscles_ko,muscle_confidence,recording_type,recording_confidence,source_recording_candidates,semantic_flags,source_media_count,male_source_count,female_source_count,qa_status
gvs_299afca4617603b6,gvc_a35acd07f5a6,Split Squat On A Chair,Split Squat On A Chair,,NOT_NEEDED,Thighs,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,하체,source,대퇴사두근,둔근,name_high,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_ebb8e2635c2dd8ab,gvc_cbaa7cb7829d,Squat On A Padded Stool,Squat On A Padded Stool,,NOT_NEEDED,Thighs,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,하체,source,대퇴사두근,둔근,name_high,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_5c84cf67ca5b29a7,gvc_8cf3b0c46bbd,Standing 4x Back Criss Cross 4x Front Criss Cross,Standing 4x Back Criss Cross 4x Front Criss Cross,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_14a3605f060afc1f,gvc_8f9ffe637faf,Standing Alternate Leg Lift Lat Pulldown,Standing Alternate Leg Lift Lat Pulldown,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,등,name,광배근,이두근 / 승모근,name_high,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_658a6c4b6b9aa5cb,gvc_548ae82ff80d,Standing Alternating 5 Arm Cross And Elbow Lift (f,Standing Alternating 5 Arm Cross And Elbow Lift,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_4efc8764ab9a385a,gvc_26e129818932,Standing Alternating Diagonal Prayer Push,Standing Alternating Diagonal Prayer Push,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_024269e32e759f63,gvc_5fc50cc0fad3,Standing Alternating Double Elbow Knee Touch (fema,Standing Alternating Double Elbow Knee Touch,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_af3f6400d0a391aa,gvc_1f773eec9569,Standing Alternating Front Feet Tap To Knee Tuck (,Standing Alternating Front Feet Tap To Knee Tuck,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_95fd99a625a5eec4,gvc_fdc7bdefbcfd,Standing Alternating Upper And Lower Back Clap (fe,Standing Alternating Upper And Lower Back Clap,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_5ba07fb9a1e4bf81,gvc_0a8e5bf9b3e1,Standing Archer Alternate 45 Degrees Arm Row (fema,Standing Archer Alternate 45 Degree Arm Row,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,등,name,등 상부 / 광배근,이두근,name_high,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_a776f1e3cce4a13b,gvc_df842f87cf16,Standing Arm Crossover And Elbow Pullback,Standing Arm Crossover And Elbow Pullback,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_1968127722540527,gvc_cd5c78d79814,Standing Back Clap And Elbow Touch And Prayer Push,Standing Back Clap And Elbow Touch And Prayer Push,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_cc6e8696bdb0b51c,gvc_e251b2736cd4,Standing Balance Diagonal Cross Leg Lift,Standing Balance Diagonal Cross Leg Lift,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,하체,name,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_9c9e016f149965f7,gvc_49aeda7bb3be,Standing Balance Single Crossover Pendulum Leg (ma,Standing Balance Single Crossover Pendulum Leg,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_169b14707e5d502a,gvc_8856e8e4900d,Standing Balance Single Leg Lifts Reverse Fly (fem,Standing Balance Single Leg Lifts Reverse Fly,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,가슴,name,후면 삼각근,,name_high,,review,,BODY_MUSCLE_FAMILY_CONFLICT,1,0,1,MANUAL_QA_REQUIRED
gvs_84ec595a8fa84cb0,gvc_904eb0c8ea32,Standing Balance Stepback And Glute Kickback (fema,Standing Balance Stepback And Glute Kickback,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,하체,name,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_a525cf746172f39a,gvc_5cad709de596,Standing Ballerina Alternate Side Knee Drive (fema,Standing Ballerina Alternate Side Knee Drive,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_3ae873af573d39a7,gvc_22f3a7fb4a94,Standing Behind Head Clasp And Pushdown C,Standing Behind Head Clasp And Pushdown C,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,팔,name,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_a8c62770917722be,gvc_7c628afafb46,Standing Behind Head Crossover And Back Squeeze (f,Standing Behind Head Crossover And Back Squeeze,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_2cdd6f42fe7f27dc,gvc_abfc755314dc,Standing Bent Knee Alternating Calf Raise With A C,Standing Bent Knee Alternating Calf Raise With A C,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,하체,name,종아리,,name_high,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_b376e4c2148ab81c,gvc_28658845d905,Standing Bent Knee Calf Raise With A Chair Support,Standing Bent Knee Calf Raise With A Chair Support,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,하체,name,종아리,,name_high,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_bf56c8b731a9566f,gvc_c260a53f4753,Standing Butt Kick Pulldown P,Standing Butt Kick Pulldown P,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,등,name,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_58162794fc550566,gvc_ecce6ce26b4b,Standing Double Arm Crossover And Double Prayer Pu,Standing Double Arm Crossover And Double Prayer Pu,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_57fc3de751769007,gvc_36b58b093034,Standing Double Opposite Vertical Open And Double,Standing Double Opposite Vertical Open And Double,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_6b1dfe8f30a6e73f,gvc_bf46a58a957e,Standing Double Prayer Push And Circle Draw (femal,Standing Double Prayer Push And Circle Draw,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_f52342c7206cbbaf,gvc_bcedf2e18300,Standing Folded Arm Lift And Side Nudge C,Standing Folded Arm Lift And Side Nudge C,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_cfc7117b08fac593,gvc_4204c7ade779,Standing Front Backhand Tap And Behind Backhand Ta,Standing Front Backhand Tap And Behind Backhand Ta,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_02a0a97e80ca0660,gvc_afcaa4e0e3b7,Standing Front Elbow Touch To Overhead Cross (fema,Standing Front Elbow Touch To Overhead Cross,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_7c07b0a6f9e2fed8,gvc_9833a4e8328f,Standing Front Leg Lift Cross Toe Touches,Standing Front Leg Lift Cross Toe Touches,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,하체,name,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_c35a3c5fa214cebf,gvc_7d5fabc7bdc3,Standing Front Leg Lift Cross Toe Touches (version,Standing Front Leg Lift Cross Toe Touches,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,하체,name,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_5e5806ac63a0300e,gvc_80e67d327310,Standing Front Leg Lift Cross Toe Touches Side Ben,Standing Front Leg Lift Cross Toe Touches Side Ben,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,하체,name,,,unsupported,,review,,,2,1,1,MANUAL_QA_REQUIRED
gvs_8f9dea6f71db6b17,gvc_94572b92c541,Standing Front Triple Arm Cross And Top Triple Arm,Standing Front Triple Arm Cross And Top Triple Arm,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_b3760256497f02d4,gvc_a181f176982b,Standing Hands On Hip Front And Back Open,Standing Hands On Hip Front And Back Open,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_53b8ca42d558f868,gvc_a91a5921404a,Standing Hands On Shoulder Raise And Elbow Touch (,Standing Hands On Shoulder Raise And Elbow Touch,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,어깨,name,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_549eb44907ed95e9,gvc_4b856343e37a,Standing Hip Controlled Articular Rotation,Standing Hip Controlled Articular Rotation,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_f97e9bd973c8793d,gvc_470244d51dbd,Standing Hip Frontal Rotation Alternate Raise (fem,Standing Hip Frontal Rotation Alternate Raise,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_2b25e19600da4ac0,gvc_930d6aa80a34,Standing Hip Frontal Rotation Arm Bounces,Standing Hip Frontal Rotation Arm Bounces,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_251e7871608d987d,gvc_c5c693e2043f,Standing Hip Frontal Rotation Arm Sways P,Standing Hip Frontal Rotation Arm Sways P,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_5f053de82e6dce36,gvc_3cfbfe67e3a9,Standing Hip Frontal Rotation Prayer Arms,Standing Hip Frontal Rotation Prayer Arms,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_e556f44593dd1571,gvc_a042d9fceb96,Standing Hip Frontal Rotation Side Slide Arm (fema,Standing Hip Frontal Rotation Side Slide Arm,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_f983fdcf6079c0e7,gvc_d465e35de5eb,Standing Hip Frontal Rotation Wipe Arms P,Standing Hip Frontal Rotation Wipe Arms P,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_c6326c8e21069e10,gvc_a4377f363804,Standing Hip Frontal Rotation With Shoulders Adduc,Standing Hip Frontal Rotation With Shoulders Adduc,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_194bc90650c42fd8,gvc_cc57bee22a76,Standing Hip Horizontal And Saggital Rotation (fem,Standing Hip Horizontal And Saggital Rotation,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_ae2ab2b81df6a9fe,gvc_599ebc768c7b,Standing Hip Saggital Rotation With Hands Overhead,Standing Hip Saggital Rotation With Hands Overhead,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_e5f24830d392f422,gvc_f35f06136231,Standing Hip Saggital Rotation With Shoulders Tran,Standing Hip Saggital Rotation With Shoulders Tran,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_36b173d753104367,gvc_c16d2ebbe6c6,Standing Incline Bird Dog Crunch Against Wall (mal,Standing Incline Bird Dog Crunch Against Wall,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,코어,name,복직근,,name_high,,review,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_adf420641dbb163e,gvc_f3d129a880a9,Standing One Side Side Crunch And Raise P,Standing One Side Crunch And Raise P,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,코어,name,복사근,코어,name_high,,review,reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_aa296e04f4a3c4be,gvc_5a3b7d49ae78,Standing Opposite Grab On A Chair (version 2) (fem,Standing Opposite Grab On A Chair,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_2d9ca266c49138bc,gvc_f481ba6edd4c,Standing Opposite Straight Arm Clasp (left Over Ri,Standing Opposite Straight Arm Clasp (Left Over Ri,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_a94b961ad21cf830,gvc_24426ba14820,Standing Opposite Straight Arm Clasp (right Over L,Standing Opposite Straight Arm Clasp (Right Over L,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_1e174df22333b948,gvc_079d0b1d9921,Standing Opposite Straight Arm Clasp Raise (left O,Standing Opposite Straight Arm Clasp Raise (Left O,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_82bb127398f7900b,gvc_91fd0f80e0c3,Standing Opposite Straight Arm Clasp Raise (right,Standing Opposite Straight Arm Clasp Raise (Right,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_d85ec5dc0a94f3e2,gvc_1ef7a8341b5a,Standing Scapular External Rotation Hold,Standing Scapular External Rotation Hold,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,duration,semantic,,,1,0,1,MANUAL_QA_REQUIRED
gvs_faf6dfbeb5d5363a,gvc_9718c7284b67;gvc_c27c79286400,Standing Shoulder Medial And Lateral Rotation (fem | Standing Shoulder Medial And Lateral Rotation (mal,Standing Shoulder Medial And Lateral Rotation,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,어깨,name,,,unsupported,,review,,,2,1,1,MANUAL_QA_REQUIRED
gvs_aa0cc0adc34050d1,gvc_5f28cb7bebe8,Standing Single Front Leg Circle Chair Supported (,Standing Single Front Leg Circle Chair Supported,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,하체,name,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_7d496c94b1a26942,gvc_8d618bec1a01,Standing Single Front Leg Raise Chair Supported (f,Standing Single Front Leg Raise Chair Supported,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,하체,name,복직근,,name_high,,review,reps,BODY_MUSCLE_FAMILY_CONFLICT,1,1,0,MANUAL_QA_REQUIRED
gvs_dfbbca2703b52447,gvc_41f0c53b1549,Standing Single Side Leg Raise Chair Supported (fe,Standing Single Side Leg Raise Chair Supported,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,하체,name,복직근,,name_high,,review,reps,BODY_MUSCLE_FAMILY_CONFLICT,1,0,1,MANUAL_QA_REQUIRED
gvs_74f0997ab6eeebd8,gvc_ee4e4bd8dd63,Standing Slight Bent Top Clap Back Clap S,Standing Slight Bent Top Clap Back Clap S,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_e5565920bcafd592,gvc_c7006e94c3d2,Standing Spine Imbalance And Forward Head Posture,Standing Spine Imbalance And Forward Head Posture,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_b991fd124ea01880,gvc_fcdbc909781d,Standing Spine Imbalance And Pelvic Imbalance Hold,Standing Spine Imbalance And Pelvic Imbalance Hold,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,duration,semantic,,,2,0,2,MANUAL_QA_REQUIRED
gvs_1c45d1e0ec05172a,gvc_2b70a50d54ee,Standing Switching Vertical Stacked Hand,Standing Switching Vertical Stacked Hand,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_fe4d1ba57ca0c3a9,gvc_9d64be09b3f5,Standing Top Backhand Tap And Backhand Prayer Push,Standing Top Backhand Tap And Backhand Prayer Push,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_ef4f1e1e3bac153c,gvc_886ed7bd294a,Standing Wrist Rotation Forearms,Standing Wrist Rotation Forearms,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,팔,name,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_aaac37aaa33e09f4,gvc_62d6584fc64d,Stick Standing Shoulder Mobilization In Extension,Stick Standing Shoulder Mobilization In Extension,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,어깨,name,,,unsupported,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_1f9f0250ce4e0226,gvc_da1fac1ad2c7,Stick Standing Shoulder Mobilization In External R,Stick Standing Shoulder Mobilization In External R,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,어깨,name,,,unsupported,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_3cd2ae32684b512c,gvc_9536dccb9a9d,Sumo Quarter Squat Tip Toe With Arms Curl,Sumo Quarter Squat Tip Toe With Arms Curl,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,팔,name,대퇴사두근,둔근,name_high,,review,,BODY_MUSCLE_FAMILY_CONFLICT,1,0,1,MANUAL_QA_REQUIRED
gvs_cf2ce5d90f3a5b09,gvc_750544072470,Superman Floor Touch,Superman Floor Touch,,NOT_NEEDED,Neck,REVIEW,Neck category needs explicit relevance review,,unknown,기타,source,,,unsupported,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_bad39ea464cf5f92,gvc_49f4da5ec623,Training Level,Training Level,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,4,4,0,MANUAL_QA_REQUIRED
gvs_da9d63d54f05264d,gvc_121bd43a7e05,Two Front Toe Touching,Two Front Toe Touching,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_92fb6ee016d4561a,gvc_d744fe8856c6,Two Legs Hammer Curl With Towel (version 2),Two Legs Hammer Curl With Towel,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,팔,name,이두근,,name_high,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_f11e7c0818bf818a,gvc_9f302a7db3a6,Two Legs Reverse Biceps Curl With Towel (version 2),Two Legs Reverse Biceps Curl With Towel,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,팔,name,이두근,,name_high,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_4416ae3c744628e6,gvc_f38954f4b3c3,Walking Knee Raise Sky Reach On Spot (,Walking Knee Raise Sky Reach On Spot,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,복직근,,name_high,,review,reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_e28b9ecc436eedce,gvc_195bfef9fea5,Weighted Lying Neck Extension (with Head Harness),Weighted Lying Neck Extension (With Head Harness),,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_fb53fd199c398181,gvc_63fd1877802a,Weighted Lying Neck Flexion,Weighted Lying Neck Flexion,,NOT_NEEDED,Neck,REVIEW,Neck category needs explicit relevance review,,unknown,기타,source,,,unsupported,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_767603d1b8806069,gvc_03dbe9a2e615,Weighted Lying Neck Flexion (with Head Harness) Ne,Weighted Lying Neck Flexion (With Head Harness) Ne,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_222aef111c9f3e99,gvc_46b6e3059f2a,Weighted Lying Side Lifting Head (with Head Harnes,Weighted Lying Side Lifting Head (With Head Harnes,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_5fa7a60166a32c0d,gvc_3dd41642bdab,Weighted Seated Neck Extension (with Head Harness),Weighted Seated Neck Extension (With Head Harness),,NOT_NEEDED,Neck,REVIEW,Neck category needs explicit relevance review,,unknown,기타,source,,,unsupported,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_4022787aa63c3638,gvc_5ecb97188fd8,Weighted Standing Neck Extension (with Head Harnes,Weighted Standing Neck Extension (With Head Harnes,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_a6226d2265df4684,gvc_41cb7df3e6fa,Wide Stance Split Lunge With Chair Support (,Wide Stance Split Lunge With Chair Support,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,하체,name,대퇴사두근,둔근,name_high,,review,reps,,1,0,1,MANUAL_QA_REQUIRED
