working_id,name_en_normalized,name_ko_draft,body_part_ko,recording_type,family,relevance_tier,relevance_reason
gvs_28cb3d870fa1c7a7,Bodyweight Poliquin Step,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_1d359e4e27876a20,Bodyweight Poliquin Step From Stepbox,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_353e9733a1ae7f13,Bodyweight Pulse Forward Lunge,,하체,reps,lunge_split,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_0eff2b24805937a6,Bodyweight Pulse Squat,,하체,reps,squat,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_04f00271e549b8e9,Bodyweight Pulsing Triceps Kickback,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_82358c137a8d62d3,Bodyweight Rainbow Leg Raise,,코어,reps,core_raise,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_1e7fcf3182fd87b9,Bodyweight Rear Delt And Back Raise,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_546cfd9dc1d1c705,Bodyweight Rear Delt Circle,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_86e84047d4353707,Bodyweight Rear Delt Raise,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_14975f457390029d,Bodyweight Reverse Lunge,,하체,reps,lunge_split,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_23df1a4587ba0225,Bodyweight Reverse Lunge,,하체,reps,lunge_split,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_a54f65e8980dee3a,Bodyweight Reverse Lunge Front Raise,,하체,reps,lunge_split,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_89ce4209d65d29e1,Bodyweight Reverse Lunge High Knee,,하체,reps,lunge_split,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_a8c665108ed572aa,Bodyweight Reverse Lunge Twist,,하체,reps,lunge_split,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_5bdc35cad2e763d8,Bodyweight Row Door Handle,,등,reps,row,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_31bf6763a62a1c0b,Bodyweight Row In Doorway,,등,reps,row,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_fac61b8cb12bbc12,Bodyweight Seated Alternating Shrug,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_c1fabfd0ca2e355a,Bodyweight Seated Single Arm Concentration Curl,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_e0ab07df1daf028f,Bodyweight Side Lying Biceps Curl,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_516721b9f0717c05,Bodyweight Side Lying Leg Adduction,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_c457b7a08cf2d512,Bodyweight Side Squat Step,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_0a8ec20457b9a026,Bodyweight Side Squat With Towel,,하체,reps,squat,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_9e5f4e16e6dda388,Bodyweight Single Arm Lateral Raise,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_71e6cd34a2cb25ee,Bodyweight Single Leg Deadlift,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_2e2cb69ba0fb094b,Bodyweight Single Leg RDL,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_70d5ed403a1d0ca6,Bodyweight Single Leg Squat,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_84a7111db2fd5f69,Bodyweight Single Leg Squat With Support,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_5b758f23e591db6b,Bodyweight Skullcrusher,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_c7cc9198491bf10a,Bodyweight Slow To Explosive Squats,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_36f5c72197134d4d,Bodyweight Split Squat Front Foot Elevated,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_62dd515d19ea7ca5,Bodyweight Squat,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_154e81e7405de3bf,Bodyweight Squat On Slackline,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_d66873a9c7e26cad,Bodyweight Squat Overhead Press,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_611aabcbb8ffd843,Bodyweight Standing Alternate Chest Fly,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_8fde960ea17c7540,Bodyweight Standing Arnold Press,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_80c34fcaf7423490,Bodyweight Standing Around The World,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_d9b024248322007a,Bodyweight Standing Around World Wall Supported,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_7be343947309382a,Bodyweight Standing Calf Raise,,하체,reps,calf,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_a82aff18886da556,Bodyweight Standing Close Grip Single Arm Row,,등,reps,row,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_a206971f5b39d3df,Bodyweight Standing Fly,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_cfab53070e45d107,Bodyweight Standing Hip Extension,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_3f26fcf80e97bd2e,Bodyweight Standing Military Press,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_814afd67669afe17,Bodyweight Standing Military Press Wall Supported,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_a4a87f684784ecc6,Bodyweight Standing Outer Push,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_4e9d24c79e306a7f,Bodyweight Standing Pec Dec,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_f5ffba335d83b503,Bodyweight Standing Romanian Deadlift,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_f4fbc4d87d7355fa,Bodyweight Standing Scapula Row,,등,reps,row,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_6d94664710de45af,Bodyweight Standing Shrug,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_b3dba1078bd5535f,Bodyweight Standing T Spine Press,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_cd051b61be75c2a9,Bodyweight Standing Triangle Fly,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_288b5dbd6808138d,Bodyweight Standing W Pose,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_6e46bcee9d2a3a18,Bodyweight Step Up,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_a99ffcbd2592764d,Bodyweight Step Up On Stepbox,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_e57be2420f2b1118,Bodyweight Supported Squat,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_215b2ef9b4fdb449,Bodyweight Svend Press,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_1b03806b5badf1a3,Bodyweight Swing,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_2171a2248401391a,Bodyweight Thruster,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_6880a5f7f1921697,Bodyweight Walking Calf Raise,,하체,reps,calf,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_442e116d17afcc71,Bodyweight Wall Squat,,하체,reps,squat,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_6c4ab7054846355d,Bodyweight Wide Squat Hands Together,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_ea3603e6970c9a54,Bodyweight Windmill,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_33726d6904e81215,Bodyweight Windmill Cut,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_d8d0a1330ef3b0b3,Bodyweight Wood Chop Squat,,코어,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_06d18f8123d14bad,Bosu Ball Alternate Heel Touch Side Kick Squat,,하체,reps,squat,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_1b588fa5f38e4445,Bosu Ball Goblet Squat,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_9b8bfa4e74ff4724,Bosu Ball Single Leg Good Morning,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_0e609490fcd2268e,Bosu Ball Squat,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_b79d5ce096a496be,Bottoms Up,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_4b197a156f155e41,Bridge Alternate Leg Lift,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_234ebe17584175ff,Bridge Hip Abduction,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_08cbbf58c4c088d2,Bridge Straight Leg Raise,,하체,reps,core_raise,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_bc7171aac600f4cc,Bridge Walk,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_9cb98551b6746625,Bridge Walk Leg Raise,,하체,reps,core_raise,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_2a36a78b6e2fe3bb,Bulgarian Split Squat,불가리안 스플릿 스쿼트,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_6f455baff64f06a7,Bulgarian Split Squat With Chair,,하체,reps,squat,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_8892ffac9f2473c6,Butterfly Pull Up,,등,reps,pull_chin_muscleup,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_d4e67ac2bc0ba7ec,Butterfly Twist,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_9fd99d079b102e97,Butterfly Yoga Flaps,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_947d2391afd8eea1,Bycicle Twisting Crunch,,코어,reps,core_crunch,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_98e9a214416b81dc,Calf Raise From Deficit With Chair Supported,,하체,reps,calf,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_4b36afa4be096e32,Calf Raise With Wall Support,,하체,reps,calf,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_77ea31446d9a17ce,Cambered Bar Lying Row,,등,reps,row,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_5fa686a943f22505,Captains Chair Leg Raise,,코어,reps,core_raise,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_eb471f21a27da715,Captains Chair Straight Leg Raise,,코어,reps,core_raise,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_75e775e7ab412017,Celebratory Hip Thrust,,하체,reps,glute_hip,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_073c2ba7b4d0fd8f,Chair Squat Calf Rock,,하체,reps,squat,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_cc06d5853e4b88a1,Chair Squat To Toe Stand,,하체,reps,squat,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_65ef0d7bf239be63,Cheat Curl,,팔,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_63efbb7c4b7e598a,Cheerleader Clap Backhand Swing,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_805b93b317ac716b,Chest Dip,,가슴,reps,dip,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_d4a066a5cca87205,Chest Dip (On Dip Pull Up Cage),,가슴,reps,pull_chin_muscleup,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_afd96fb85ee29e96,Chest Dip On Bench,,가슴,reps,dip,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_5a3ec6f6cc2c1d90,Chest Fly And Press Up,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_6300360b0e0b148b,Chest Fly Plyo Squat,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_c3c0b08b98f52593,Chest Pressdown,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_46cf9e735ca2cf6b,Chest Pull Back,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
